sample_size,req_index,rtt_ms,iptd_ms
170,43,338.01015599965467,169.00507799982734
170,44,293.0286860000706,146.5143430000353
170,45,661.3241630002449,330.66208150012244
170,46,283.62960100002965,141.81480050001483
170,47,292.75522400075715,146.37761200037858
170,48,304.0202349993706,152.0101174996853
170,49,334.3283349995545,167.16416749977725
170,50,347.53266099960456,173.76633049980228
170,51,306.0534379992532,153.0267189996266
170,52,328.9691390000371,164.48456950001855
170,53,324.99380399985967,162.49690199992983
170,54,407.93382300034864,203.96691150017432
170,55,376.7933780000021,188.39668900000106
170,56,270.0570710003376,135.0285355001688
170,57,293.375178000133,146.6875890000665
170,58,279.5719480000116,139.7859740000058
170,59,320.751136000581,160.3755680002905
170,60,290.447702000165,145.2238510000825
170,61,331.00159900004655,165.50079950002328
170,62,279.78318499935995,139.89159249967997
170,63,337.4395959999674,168.7197979999837
170,64,328.7624140002663,164.38120700013314
170,65,372.5694109998585,186.28470549992926
170,66,346.75708599934296,173.37854299967148
170,67,397.6582969999072,198.8291484999536
170,68,551.8087880000166,275.9043940000083
170,69,339.40857500056154,169.70428750028077
170,70,317.77654600045935,158.88827300022967
170,71,300.3889980000167,150.19449900000836
170,72,373.5413240001435,186.77066200007175
170,73,339.2154639996079,169.60773199980395
170,74,301.4250609994633,150.71253049973166
170,75,363.9524270001857,181.97621350009285
170,76,366.2217389992293,183.11086949961464
170,77,355.14809699998295,177.57404849999148
170,78,292.6062500000626,146.3031250000313
170,79,302.72404799961805,151.36202399980903
170,80,279.7588260000339,139.87941300001694
170,81,334.95325800049613,167.47662900024807
170,82,284.7169480000957,142.35847400004786
170,83,303.2883740006582,151.6441870003291
170,84,318.7010689998715,159.35053449993575
170,85,566.5578090001873,283.27890450009363
170,86,324.1704439997193,162.08522199985964
170,87,601.2101810001695,300.60509050008477
170,88,374.8944520002624,187.4472260001312
170,89,589.156250999622,294.578125499811
170,90,310.6144340008541,155.30721700042704
170,91,336.47275699968304,168.23637849984152
170,92,290.5952060000345,145.29760300001726
170,93,281.14625299986074,140.57312649993037
170,94,289.6815839994815,144.84079199974076
170,95,307.284907000394,153.642453500197
170,96,382.0686039998691,191.03430199993454
170,97,300.06580500048585,150.03290250024293
170,98,312.9173360002824,156.4586680001412
170,99,350.2580009999292,175.1290004999646
170,100,295.93747000035364,147.96873500017682
170,101,316.62465400040674,158.31232700020337
170,102,281.75141100018664,140.87570550009332
170,103,313.3408120002059,156.67040600010296
170,104,293.01097500047035,146.50548750023518
170,105,298.5749810004563,149.28749050022816
170,106,282.40373700009513,141.20186850004757
170,107,282.733048999944,141.366524499972
170,108,290.4415530001643,145.22077650008214
170,109,298.7962000006519,149.39810000032594
170,110,281.7127239995898,140.8563619997949
170,111,333.63714499955677,166.81857249977838
170,112,330.02984300037497,165.01492150018748
170,113,302.2869630003697,151.14348150018486
170,114,316.56766700052685,158.28383350026343
170,115,334.90622399949643,167.45311199974822
170,116,438.8332309999896,219.4166154999948
170,117,305.4791180002212,152.7395590001106
170,118,277.69616400019004,138.84808200009502
170,119,368.0294230007348,184.0147115003674
170,120,298.2597930003976,149.1298965001988
170,121,332.1663940005237,166.08319700026186
170,122,322.7332930000557,161.36664650002785
170,123,310.30434900003456,155.15217450001728
170,124,296.44714100049896,148.22357050024948
170,125,286.891597000249,143.4457985001245
170,126,337.9457099999854,168.9728549999927
170,127,288.1076040002881,144.05380200014406
170,128,344.1554319997522,172.0777159998761
170,129,350.38217100009206,175.19108550004603
170,130,287.16955600066285,143.58477800033143
170,131,331.2575829995694,165.6287914997847
170,132,308.1908470003327,154.09542350016636
170,133,283.44873700007156,141.72436850003578
170,134,289.512459999969,144.7562299999845
170,135,289.8803250000128,144.9401625000064
170,136,336.30447999985336,168.15223999992668
170,137,306.00384599983954,153.00192299991977
170,138,307.12326199954987,153.56163099977493
170,139,348.76399600034347,174.38199800017173
170,140,291.45890299969324,145.72945149984662
170,141,324.5084919999499,162.25424599997496
170,142,295.7555670000147,147.87778350000735
170,143,285.83654399972147,142.91827199986074
170,144,319.2601119999381,159.63005599996904
170,145,328.9635420005652,164.4817710002826
170,146,341.46881900051085,170.73440950025542
170,147,302.3693009999988,151.1846504999994
170,148,320.2772679996997,160.13863399984984
180,1,352.5532160001603,176.27660800008016
180,2,331.55466500011244,165.77733250005622
180,3,295.16182800034585,147.58091400017292
180,4,295.2827150002122,147.6413575001061
180,5,288.5018319993833,144.25091599969164
180,6,314.98757299959834,157.49378649979917
180,7,308.2643930001723,154.13219650008614
180,8,306.6339259994493,153.31696299972464
180,9,286.82712399950105,143.41356199975053
180,10,288.171981999767,144.0859909998835
180,11,308.0535779999991,154.02678899999955
180,12,314.60833300025115,157.30416650012558
180,13,371.3766509999914,185.6883254999957
180,14,290.9375099998215,145.46875499991074
180,15,285.24941300020146,142.62470650010073
180,16,297.0611390001068,148.5305695000534
180,17,310.6005159997949,155.30025799989744
180,18,281.8926090003515,140.94630450017576
180,19,316.96262400055275,158.48131200027638
180,20,296.16236799938633,148.08118399969317
180,21,275.55727700018906,137.77863850009453
180,22,299.80488999990484,149.90244499995242
180,23,290.23780999978044,145.11890499989022
180,24,349.60414099987247,174.80207049993624
180,25,308.95086100008484,154.47543050004242
180,26,278.81895000064105,139.40947500032053
180,27,348.8796649999131,174.43983249995654
180,28,287.51251799985766,143.75625899992883
180,29,281.9383639998705,140.96918199993524
180,30,291.21652000048925,145.60826000024463
180,31,277.54860799996095,138.77430399998048
180,32,344.24507499988977,172.12253749994488
180,33,324.2436460004683,162.12182300023414
180,34,359.9651719996473,179.98258599982364
180,35,372.6689089999127,186.33445449995634
180,36,320.7582499999262,160.3791249999631
180,37,324.7645100000227,162.38225500001136
180,38,316.3197530002435,158.15987650012175
180,39,340.78547399985837,170.39273699992918
180,40,283.2255710000027,141.61278550000134
180,41,309.9032169993734,154.9516084996867
180,42,329.4943709997824,164.7471854998912
180,43,304.2691200007539,152.13456000037695
180,44,306.42847000035545,153.21423500017772
180,45,341.8004059994928,170.9002029997464
180,46,328.0879760004609,164.04398800023046
180,47,346.40027199930046,173.20013599965023
180,48,305.95504700067977,152.97752350033988
180,49,284.09955999995873,142.04977999997936
180,50,306.3680970008136,153.1840485004068
180,51,342.6982480004881,171.34912400024405
180,52,344.17047500028275,172.08523750014137
180,53,353.64727700016374,176.82363850008187
180,54,284.4954440006404,142.2477220003202
180,55,332.6641700004984,166.3320850002492
180,56,308.167209000203,154.0836045001015
180,57,337.21549900019454,168.60774950009727
180,58,317.6260669997646,158.8130334998823
180,59,339.5125890001509,169.75629450007546
180,60,280.63594000013836,140.31797000006918
180,61,307.5298980002117,153.76494900010584
180,62,275.00780600075814,137.50390300037907
180,63,285.026788000323,142.5133940001615
180,64,298.14857600013056,149.07428800006528
180,65,409.8069259998738,204.9034629999369
180,66,295.82685500008665,147.91342750004333
180,67,294.09814800055756,147.04907400027878
180,68,294.34105299969815,147.17052649984907
180,69,306.3562389997969,153.17811949989846
180,70,283.53715100001864,141.76857550000932
180,71,308.00531599925307,154.00265799962654
180,72,302.61555000015505,151.30777500007753
180,73,316.0340569993423,158.01702849967114
180,74,341.05695800008107,170.52847900004053
180,75,373.6606959992059,186.83034799960296
180,76,326.25953600017965,163.12976800008983
180,77,328.31107299989526,164.15553649994763
180,78,361.80802499984566,180.90401249992283
180,79,298.3203460007644,149.1601730003822
180,80,304.5924739999464,152.2962369999732
180,81,338.47199700085184,169.23599850042592
180,82,311.3960769996993,155.69803849984964
180,83,342.4125900000945,171.20629500004725
180,84,313.43774299966753,156.71887149983377
180,85,342.35929299939016,171.17964649969508
180,86,297.5594800000181,148.77974000000904
180,87,358.8906959994347,179.44534799971734
180,88,335.81388800030254,167.90694400015127
180,89,292.22599100012303,146.11299550006152
180,90,300.4216749995976,150.2108374997988
180,91,344.04022000035184,172.02011000017592
180,92,306.74428299971623,153.37214149985812
180,93,307.1749639993868,153.5874819996934
180,94,311.84695699994336,155.92347849997168
180,95,356.8976369997472,178.4488184998736
180,96,288.5255969995342,144.2627984997671
180,97,347.3814090002634,173.6907045001317
180,98,365.86205399999017,182.93102699999508
180,99,287.4195129998043,143.70975649990214
180,100,353.4767589999319,176.73837949996596
180,101,304.81344500003615,152.40672250001808
180,102,279.34673500021745,139.67336750010872
180,103,303.7184180002441,151.85920900012206
180,104,354.4956559999264,177.2478279999632
180,105,332.433652999498,166.216826499749
180,106,337.85002999957214,168.92501499978607
180,107,301.5839549998418,150.7919774999209
180,108,353.0648329997348,176.5324164998674
180,109,318.74098099979165,159.37049049989582
180,110,373.1001500000275,186.55007500001375
180,111,313.43903000015416,156.71951500007708
180,112,317.02847799988376,158.51423899994188
180,113,319.99165399975027,159.99582699987513
180,114,361.3103110001248,180.6551555000624
180,115,315.978356999949,157.9891784999745
180,116,316.1852990006082,158.0926495003041
180,117,304.27746400073374,152.13873200036687
180,118,339.4505289998051,169.72526449990255
180,119,328.3624460000283,164.18122300001414
180,120,331.3896390000082,165.6948195000041
180,121,279.36502500051574,139.68251250025787
180,122,343.97780100061937,171.98890050030968
180,123,316.7474770007175,158.37373850035874
180,124,338.16864999971585,169.08432499985793
180,125,330.4672579997714,165.2336289998857
180,126,309.2965619998722,154.6482809999361
180,127,300.7324370000788,150.3662185000394
180,128,309.8781680000684,154.9390840000342
180,129,308.7079930000982,154.3539965000491
180,130,321.0811000008107,160.54055000040535
180,131,350.3159980000419,175.15799900002094
180,132,336.05646200066985,168.02823100033493
180,133,310.6624920001195,155.33124600005976
180,134,300.9568400002536,150.4784200001268
180,135,297.4567430001116,148.7283715000558
180,136,336.9800259997646,168.4900129998823
180,137,315.0977089999287,157.54885449996436
180,138,305.6201660001534,152.8100830000767
180,139,271.0986319998483,135.54931599992415
180,140,366.1274409996622,183.0637204998311
180,141,332.9624319994764,166.4812159997382
180,142,347.37685399977636,173.68842699988818
180,143,462.0080009999583,231.00400049997916
180,144,320.3766020005787,160.18830100028936
180,145,287.43229400060955,143.71614700030477
180,146,299.49410900007933,149.74705450003967
180,147,289.5530340001642,144.7765170000821
180,148,295.016908999969,147.5084544999845
180,149,408.91270999964036,204.45635499982018
180,150,327.0340379995105,163.51701899975524
180,151,384.9385040002744,192.4692520001372
180,152,323.1379439994271,161.56897199971354
180,153,275.17312800046057,137.58656400023028
180,154,313.6438089995863,156.82190449979316
180,155,299.98308300037024,149.99154150018512
180,156,319.68186300036905,159.84093150018452
180,157,322.7970379994076,161.3985189997038
180,158,386.06093500038696,193.03046750019348
180,159,362.9359820006357,181.46799100031785
180,160,281.77771199989365,140.88885599994683
180,161,370.1170260001163,185.05851300005816
180,162,299.9177839992626,149.9588919996313
180,163,347.5251779991595,173.76258899957975
180,164,313.84467399948335,156.92233699974167
180,165,313.3744739998292,156.6872369999146
180,166,449.3604389999746,224.6802194999873
180,167,330.2440020006543,165.12200100032715
180,168,296.8771449995984,148.4385724997992
180,169,355.84130300048855,177.92065150024428
180,170,289.85911600011605,144.92955800005802
180,171,311.2994169996455,155.64970849982274
180,172,351.86665400033235,175.93332700016617
180,173,333.29228700040403,166.64614350020202
180,174,308.0697240002337,154.03486200011685
180,175,296.81523500039475,148.40761750019738
180,176,319.9468920001891,159.97344600009455
180,177,342.5454409998565,171.27272049992825
180,178,353.76676299983956,176.88338149991978
180,179,303.74400399978185,151.87200199989093
180,180,323.7245589998565,161.86227949992826
190,1,308.867621999525,154.4338109997625
190,2,303.7482250001631,151.87411250008154
190,3,350.37273699981597,175.18636849990799
190,4,296.14725800001906,148.07362900000953
190,5,306.7439730002661,153.37198650013306
190,6,309.2316909996953,154.61584549984764
190,7,321.1233579995678,160.5616789997839
190,8,300.081553000382,150.040776500191
190,9,295.01993200028664,147.50996600014332
190,10,276.14756999992096,138.07378499996048
190,11,345.6462410003951,172.82312050019755
190,12,292.50762199990277,146.25381099995138
190,13,369.19520599985844,184.59760299992922
190,14,312.1809200001735,156.09046000008675
190,15,313.10517100064317,156.55258550032158
190,16,335.9139399999549,167.95696999997745
190,17,305.3664449998905,152.68322249994526
190,18,325.9030879999045,162.95154399995226
190,19,294.0614760000244,147.0307380000122
190,20,277.9910499994003,138.99552499970014
190,21,283.48123999967356,141.74061999983678
190,22,327.0781680002983,163.53908400014916
190,23,313.53188600041904,156.76594300020952
190,24,373.7493270000414,186.8746635000207
190,25,364.22356300045067,182.11178150022533
190,26,346.49170900047466,173.24585450023733
190,27,325.9474370006501,162.97371850032505
190,28,286.43956300038553,143.21978150019277
190,29,269.7963840000739,134.89819200003694
190,30,351.1352759996953,175.56763799984765
190,31,307.8998809996847,153.94994049984234
190,32,304.2490440002439,152.12452200012194
190,33,293.69627200048853,146.84813600024427
190,34,293.2652559993585,146.63262799967924
190,35,343.88274799948704,171.94137399974352
190,36,325.3839760000119,162.69198800000595
190,37,339.43119699961244,169.71559849980622
190,38,319.5798630003992,159.7899315001996
190,39,344.89860800022143,172.44930400011071
190,40,314.2445409994252,157.1222704997126
190,41,295.239235999361,147.6196179996805
190,42,282.6505749999342,141.3252874999671
190,43,308.24172600023303,154.12086300011651
190,44,312.11668899959477,156.05834449979739
190,45,327.6911180000752,163.8455590000376
190,46,323.1712899996637,161.58564499983186
190,47,398.3017379996454,199.1508689998227
190,48,325.5964520003545,162.79822600017724
190,49,313.2523439999204,156.6261719999602
190,50,306.89473600068595,153.44736800034298
190,51,261.6554710002674,130.8277355001337
190,52,347.97090899974137,173.98545449987068
190,53,318.5377009995136,159.2688504997568
190,54,300.80107000048883,150.40053500024442
190,55,397.0884489999662,198.5442244999831
190,56,403.04417199968157,201.52208599984078
190,57,278.57914500054903,139.28957250027452
190,58,349.28339399994,174.64169699997
190,59,293.3233969997673,146.66169849988364
190,60,301.23843399996986,150.61921699998493
190,61,272.52821900037816,136.26410950018908
190,62,333.6903899999015,166.84519499995076
190,63,295.3100620006808,147.6550310003404
190,64,306.4876799999183,153.24383999995916
190,65,303.3683200001178,151.6841600000589
190,66,383.21396300034394,191.60698150017197
190,67,316.5970299996843,158.29851499984215
190,68,320.16829200074426,160.08414600037213
190,69,290.9422309994625,145.47111549973124
190,70,299.19185700055095,149.59592850027548
190,71,316.12117999975453,158.06058999987727
190,72,295.7210189997568,147.8605094998784
190,73,306.6113610002503,153.30568050012516
190,74,303.6717220002174,151.8358610001087
190,75,294.8893399998269,147.44466999991346
190,76,301.0415420003483,150.52077100017414
190,77,364.14487899946835,182.07243949973417
190,78,303.9539960000184,151.9769980000092
190,79,300.94846799966035,150.47423399983018
190,80,328.6053580004591,164.30267900022955
190,81,323.40864700017846,161.70432350008923
190,82,308.98472599983506,154.49236299991753
190,83,309.59536699992896,154.79768349996448
190,84,348.2938759998433,174.14693799992165
190,85,340.4976159999933,170.24880799999664
190,86,288.60563699981867,144.30281849990934
190,87,362.20215299999836,181.10107649999918
190,88,317.5448280007913,158.77241400039566
190,89,317.46864400065533,158.73432200032767
190,90,333.206866999717,166.6034334998585
190,91,315.4259960001582,157.7129980000791
190,92,299.8850849999144,149.9425424999572
190,93,299.42420099996525,149.71210049998263
190,94,287.8274380000221,143.91371900001104
190,95,299.25488699973357,149.62744349986679
190,96,285.83349300060945,142.91674650030473
190,97,411.089116999392,205.544558499696
190,98,347.9391519995261,173.96957599976304
190,99,294.0369889993235,147.01849449966176
190,100,317.0086270001775,158.50431350008876
190,101,343.90663399972254,171.95331699986127
190,102,314.97277499966003,157.48638749983002
190,103,313.09714300005,156.548571500025
190,104,296.2614490006672,148.1307245003336
190,105,350.86308599966287,175.43154299983144
190,106,316.39201899997715,158.19600949998858
190,107,358.69162299968593,179.34581149984297
190,108,311.390769999889,155.6953849999445
190,109,331.3770080003451,165.68850400017254
190,110,335.62000399979297,167.81000199989649
190,111,326.2295180002184,163.1147590001092
190,112,301.1456790000011,150.57283950000055
190,113,285.48528800001804,142.74264400000902
190,114,338.6824939998405,169.34124699992026
190,115,328.0660179998449,164.03300899992246
190,116,328.98236100027134,164.49118050013567
190,117,305.2596210000047,152.62981050000235
190,118,363.1713000004311,181.58565000021554
190,119,313.23606399928394,156.61803199964197
190,120,298.8080320001245,149.40401600006226
190,121,313.4455239996896,156.7227619998448
190,122,335.14468999965175,167.57234499982587
190,123,308.8254369995411,154.41271849977056
190,124,304.4802360000176,152.2401180000088
190,125,321.54946500031656,160.77473250015828
190,126,281.451451999601,140.7257259998005
190,127,364.2345080006635,182.11725400033174
190,128,290.67553200002294,145.33776600001147
190,129,282.9419929994401,141.47099649972006
190,130,338.0866409997907,169.04332049989534
190,131,301.84275999999954,150.92137999999977
190,132,315.5491299994537,157.77456499972686
190,133,299.15800700018735,149.57900350009368
190,134,358.50400400067883,179.25200200033942
190,135,293.46598499978427,146.73299249989213
190,136,324.9827079998795,162.49135399993975
190,137,396.25855699978274,198.12927849989137
190,138,341.4042009999321,170.70210049996604
190,139,397.5974879995192,198.7987439997596
190,140,358.76542599999084,179.38271299999542
190,141,354.6686489999047,177.33432449995234
190,142,325.99260300048627,162.99630150024313
190,143,341.19321999969543,170.59660999984771
190,144,278.47440099958476,139.23720049979238
190,145,306.72537600003125,153.36268800001562
190,146,301.1783169995397,150.58915849976984
190,147,288.31084499961435,144.15542249980717
190,148,307.9632720000518,153.9816360000259
190,149,279.7266289999243,139.86331449996214
190,150,352.08381899974484,176.04190949987242
190,151,360.0618170003145,180.03090850015724
190,152,322.37245000033,161.186225000165
190,153,301.19388900038757,150.59694450019379
190,154,373.2884880000711,186.64424400003554
190,155,291.7589409998982,145.8794704999491
190,156,288.5101190004207,144.25505950021034
190,157,298.92083600043406,149.46041800021703
190,158,290.4577489998701,145.22887449993505
190,159,335.0490129996615,167.52450649983075
190,160,288.709542000106,144.354771000053
190,161,414.41902499991556,207.20951249995778
190,162,321.5066029997615,160.75330149988076
190,163,300.5231150000327,150.26155750001635
190,164,326.30900200001633,163.15450100000817
190,165,300.18315500001336,150.09157750000668
190,166,291.26197900041007,145.63098950020503
190,167,308.92684900027234,154.46342450013617
190,168,307.83126700043795,153.91563350021897
190,169,299.4113089998791,149.70565449993956
190,170,329.8146520000955,164.90732600004776
190,171,328.2574439999735,164.12872199998674
190,172,303.8806360000308,151.9403180000154
190,173,312.69151699962094,156.34575849981047
190,174,335.49272600066615,167.74636300033308
190,175,346.34395800003404,173.17197900001702
190,176,295.7672669999738,147.8836334999869
190,177,285.54625299966574,142.77312649983287
190,178,292.6928329998191,146.34641649990954
190,179,315.26849100009713,157.63424550004856
190,180,310.1384460005647,155.06922300028236
190,181,349.4427600007839,174.72138000039195
190,182,332.5380670003142,166.2690335001571
190,183,277.1830889996636,138.5915444998318
190,184,309.9067249995642,154.9533624997821
190,185,296.7658300003677,148.38291500018386
190,186,303.8491699999213,151.92458499996064
190,187,406.4667019993067,203.23335099965334
190,188,291.1590490002709,145.57952450013545
190,189,340.6850809997195,170.34254049985975
190,190,361.71960400042735,180.85980200021368
200,1,312.5649200001135,156.28246000005674
200,2,413.04630500053463,206.52315250026732
200,3,304.4462180005212,152.2231090002606
200,4,307.5136150000617,153.75680750003085
200,5,336.03508600026544,168.01754300013272
200,6,325.4666670000006,162.7333335000003
200,7,305.81822200019815,152.90911100009907
200,8,301.2771359999533,150.63856799997666
200,9,314.900229000159,157.4501145000795
200,10,341.9532509997225,170.97662549986126
200,11,340.5722820007213,170.28614100036066
200,12,312.33558600069955,156.16779300034977
200,13,355.90232200047467,177.95116100023733
200,14,356.7127589994925,178.35637949974625
200,15,324.17119599995203,162.08559799997602
200,16,338.7136499995904,169.3568249997952
200,17,312.23217800015846,156.11608900007923
200,18,355.52458299935097,177.76229149967548
200,19,307.79681200056075,153.89840600028037
200,20,357.3941750000813,178.69708750004065
200,21,304.1172719995302,152.0586359997651
200,22,321.66905000030965,160.83452500015483
200,23,292.2507539997241,146.12537699986206
200,24,285.6569090008634,142.8284545004317
200,25,355.84950399970694,177.92475199985347
200,26,307.85158699927706,153.92579349963853
200,27,297.63720200026,148.81860100013
200,28,289.53505600020435,144.76752800010217
200,29,339.3117149998943,169.65585749994716
200,30,301.9944560001022,150.9972280000511
200,31,298.94420799973886,149.47210399986943
200,32,301.02126200017665,150.51063100008832
200,33,316.841851999925,158.4209259999625
200,34,314.7897050002939,157.39485250014695
200,35,306.0591020002903,153.02955100014515
200,36,332.7175899994472,166.3587949997236
200,37,294.01719799989223,147.00859899994612
200,38,313.46856799973466,156.73428399986733
200,39,317.7620640008172,158.8810320004086
200,40,280.47015800075314,140.23507900037657
200,41,293.5934779998206,146.7967389999103
200,42,297.5745139992796,148.7872569996398
200,43,311.3110320000487,155.65551600002436
200,44,278.795524999623,139.3977624998115
200,45,318.24355800017656,159.12177900008828
200,46,317.84463500025595,158.92231750012797
200,47,290.2504900002896,145.1252450001448
200,48,262.043163999806,131.021581999903
200,49,297.1982199997001,148.59910999985004
200,50,301.8145269998058,150.9072634999029
200,51,326.15357499980746,163.07678749990373
200,52,308.72377600007894,154.36188800003947
200,53,310.3946490000453,155.19732450002266
200,54,313.68446899978153,156.84223449989076
200,55,309.15791999996145,154.57895999998073
200,56,339.5525380001345,169.77626900006726
200,57,325.2370999998675,162.61854999993375
200,58,297.1065339997949,148.55326699989746
200,59,358.13136199976725,179.06568099988363
200,60,296.33676199955516,148.16838099977758
200,61,294.6427409997341,147.32137049986704
200,62,335.37335399978474,167.68667699989237
200,63,309.01816000005056,154.50908000002528
200,64,311.38676699993084,155.69338349996542
200,65,328.3556789992872,164.1778394996436
200,66,353.64916100024857,176.82458050012428
200,67,310.9921770001165,155.49608850005825
200,68,313.6079850000897,156.80399250004484
200,69,296.4102220003042,148.2051110001521
200,70,311.94996399972297,155.97498199986148
200,71,309.0141759994367,154.50708799971835
200,72,298.84199500065733,149.42099750032867
200,73,298.30181499983155,149.15090749991577
200,74,305.41598799936764,152.70799399968382
200,75,338.19291700001486,169.09645850000743
200,76,299.2069160000028,149.6034580000014
200,77,395.9635330002129,197.98176650010646
200,78,300.99876900021627,150.49938450010814
200,79,482.0351779999328,241.0175889999664
200,80,307.08898800003226,153.54449400001613
200,81,314.9882650004656,157.4941325002328
200,82,321.974346999923,160.9871734999615
200,83,310.6835279995721,155.34176399978605
200,84,300.8966569996119,150.44832849980594
200,85,300.34675499973673,150.17337749986837
200,86,288.10222299944144,144.05111149972072
200,87,351.3960469999802,175.6980234999901
200,88,314.13662399972964,157.06831199986482
200,89,295.75133500020456,147.87566750010228
200,90,323.84827100031544,161.92413550015772
200,91,292.16551699937554,146.08275849968777
200,92,315.7114220002768,157.8557110001384
200,93,311.6365340001721,155.81826700008605
200,94,348.4837400001197,174.24187000005986
200,95,327.03951700023026,163.51975850011513
200,96,276.2066670002241,138.10333350011206
200,97,298.49760299930495,149.24880149965247
200,98,285.3810800006613,142.69054000033066
200,99,317.16594399949827,158.58297199974913
200,100,319.79382499957865,159.89691249978932
200,101,326.07822899990424,163.03911449995212
200,102,280.66808600033255,140.33404300016628
200,103,311.7390309998882,155.8695154999441
200,104,288.13908900065144,144.06954450032572
200,105,313.4338290001324,156.7169145000662
200,106,284.1297939994547,142.06489699972735
200,107,363.38316799992754,181.69158399996377
200,108,326.606313999946,163.303156999973
200,109,337.18799100006436,168.59399550003218
200,110,302.8332070007309,151.41660350036545
200,111,301.1828709995825,150.59143549979126
200,112,353.93657199983863,176.96828599991932
200,113,329.5855260003009,164.79276300015044
200,114,299.6375510001599,149.81877550007994
200,115,293.19898300036584,146.59949150018292
200,116,300.2481940002326,150.1240970001163
200,117,379.60608400044293,189.80304200022147
200,118,341.0008230002859,170.50041150014295
200,119,307.8581760000816,153.9290880000408
200,120,322.85203199990065,161.42601599995032
200,121,310.6951110003138,155.3475555001569
200,122,293.4034980007709,146.70174900038546
200,123,319.56700699993235,159.78350349996617
200,124,359.324646999994,179.662323499997
200,125,298.0995449997863,149.04977249989315
200,126,303.50347500007047,151.75173750003523
200,127,301.50915999911376,150.75457999955688
200,128,308.8741640003718,154.4370820001859
200,129,338.92517300046165,169.46258650023083
200,130,287.6173659997221,143.80868299986105
200,131,298.77440799918986,149.38720399959493
200,132,321.81361299990385,160.90680649995193
200,133,361.28842099969916,180.64421049984958
200,134,316.2767769999846,158.1383884999923
200,135,286.9290379994709,143.46451899973545
200,136,315.8109840005636,157.9054920002818
200,137,293.3000319999337,146.65001599996685
200,138,281.5136090002852,140.7568045001426
200,139,378.758179000215,189.3790895001075
200,140,296.83383100018546,148.41691550009273
200,141,308.26294400048937,154.13147200024468
200,142,313.8279289996717,156.91396449983586
200,143,299.91013499966357,149.95506749983178
200,144,277.9603259996293,138.98016299981464
200,145,288.11021000001347,144.05510500000673
200,146,315.8026859991878,157.9013429995939
200,147,300.1104099994336,150.0552049997168
200,148,284.8959080001805,142.44795400009025
200,149,331.6971630001717,165.84858150008586
200,150,377.81936999999743,188.90968499999872
200,151,321.38337200012757,160.69168600006378
200,152,311.3768570001412,155.6884285000706
200,153,342.063230000349,171.0316150001745
200,154,293.9429480002218,146.9714740001109
200,155,323.9733089994843,161.98665449974214
200,156,370.1634599992758,185.0817299996379
200,157,314.76078600007895,157.38039300003948
200,158,286.1486519996106,143.0743259998053
200,159,397.71086299970193,198.85543149985097
200,160,309.6154269996987,154.80771349984934
200,161,304.7171600001093,152.35858000005464
200,162,286.91468099987105,143.45734049993553
200,163,270.8195019995401,135.40975099977004
200,164,320.54193199928704,160.27096599964352
200,165,364.28082899965375,182.14041449982687
200,166,344.8125329996401,172.40626649982005
200,167,293.8954279998143,146.94771399990714
200,168,316.60113599991746,158.30056799995873
200,169,299.4521900000109,149.72609500000544
200,170,330.81116700032,165.40558350016
200,171,316.88992900035373,158.44496450017687
200,172,325.95280500027,162.976402500135
200,173,297.4945960004334,148.7472980002167
200,174,304.3135859998074,152.1567929999037
200,175,306.19030900015787,153.09515450007893
200,176,315.659568999763,157.8297844998815
200,177,310.6085620001977,155.30428100009885
200,178,315.6278469996323,157.81392349981616
200,179,323.4115870000096,161.7057935000048
200,180,306.59761899914884,153.29880949957442
200,181,352.96445099993434,176.48222549996717
200,182,342.8960660003213,171.44803300016065
200,183,320.99914599984913,160.49957299992457
200,184,284.2780720002338,142.1390360001169
200,185,357.06876299991563,178.53438149995782
200,186,305.0952060002601,152.54760300013004
200,187,326.3088539997625,163.15442699988125
200,188,297.64009100017574,148.82004550008787
200,189,319.5246400000542,159.7623200000271
200,190,332.9449190005107,166.47245950025535
200,191,307.7465870001106,153.8732935000553
200,192,332.7135700001236,166.3567850000618
200,193,298.1247149991759,149.06235749958796
200,194,310.25852499988105,155.12926249994052
200,195,333.99050000025454,166.99525000012727
200,196,305.25547999968694,152.62773999984347
200,197,325.1693990005151,162.58469950025756
200,198,364.9543689998609,182.47718449993044
200,199,323.7585979995856,161.8792989997928
200,200,323.5337839996646,161.7668919998323


sample_size,num_success,avg_rtt_ms,avg_iptd_ms
10,10,348.6957939000604,174.3478969500302
20,20,343.46430264995433,171.73215132497717
30,30,323.28230359999,161.641151799995
40,40,318.8800058749166,159.4400029374583
50,50,328.6176771799546,164.3088385899773
60,60,322.31565466666626,161.15782733333313
70,70,315.05097089997696,157.52548544998848
80,80,317.39136268746506,158.69568134373253
90,90,327.96616618890965,163.98308309445483
100,100,340.16333243999725,170.08166621999862
110,110,323.0714205908953,161.53571029544764
120,120,322.03923261666506,161.01961630833253
130,130,316.331514738445,158.1657573692225
140,140,331.52057463570213,165.76028731785107
150,150,347.47575530667143,173.73787765333572
160,160,348.82642573123803,174.41321286561902
170,148,332.77638634462704,166.38819317231352
180,180,320.78842693335395,160.39421346667697
190,190,319.10423435263414,159.55211717631707
200,200,316.9531044649784,158.4765522324892
